n_variables,s_size,p_sparse,VAFx,n_components,Dataset,Loss,FEV,Recovery_Rate,MSE_W,MSE_P,Bias_W,Bias_P,Var_W,Var_P,msd_W_P,W_Corr,P_Corr,Iterations,MSE_W_P
10,100,0.5,1,2,5425,9.763751930997359e-32,1,0.7,0.02223450845593712,0.022234508455937118,-0.005008225563513054,-0.005008225563513058,0.02214015381460796,0.02214015381460796,6.364346563669384e-33,0.8883939299794756,0.8883939299794756,73.27,6.364346563669384e-33
10,100,0.5,1,3,5443,3.1551535970103143e-4,0.9998912475756774,0.6839999999999998,0.029004185551626403,0.028969991322341314,6.450688650937129e-4,5.778136571050437e-4,0.02898567239396749,0.02893292814118775,4.1352587075681295e-5,0.8548346278087365,0.855035666063304,84,4.1352587075681295e-5
10,100,0.8,0.8,2,5359,0.15809987055631097,0.8425782379015003,0.9,0.020654497550460046,0.02079021216863792,0.004602164168181021,0.004429773296870338,0.020708210937041577,0.020831667491753813,1.3562169156226884e-4,0.896811307424887,0.8963256826164819,4.54,1.3562169156226884e-4
10,100,0.8,0.8,3,5377,0.13608172959968792,0.8646533373526684,0.9,0.02028047089457581,0.02042677860989887,-7.374778534118331e-4,-6.953625959309616e-4,0.020275800397157283,0.020409153487895227,1.4701339047124107e-4,0.8987472114561007,0.8981228345649396,58.88,1.4701339047124107e-4
10,100,0.8,0.95,2,5395,0.03961131045967843,0.9605713128453306,0.9,0.017955100518788163,0.017991575167139024,0.0030656558248991967,0.003088274432086307,0.01788838712441387,0.01792207873534635,3.6524661001800636e-5,0.9103361170242569,0.910193054683635,4.81,3.6524661001800636e-5
10,100,0.8,0.95,3,5413,0.03428672813837594,0.9658859885384984,0.9,0.019523388457165714,0.019557980538992898,-0.004700554061394809,-0.00471505807025412,0.019478140624721557,0.01950643434525323,3.4543335374855726e-5,0.9022983402135367,0.9021982400226298,56.35,3.4543335374855726e-5
10,100,0.8,1,2,5256.494736842105,6.894520782842087e-32,1,0.9,0.017994934288047888,0.017994934288047888,0.0023006690657906494,0.00230066906579065,0.018065918143478604,0.018065918143478604,4.949150569701872e-33,0.9101875108406423,0.9101875108406423,43.78947368421053,4.949150569701872e-33
10,100,0.8,1,3,5169.709677419355,5.656128143303169e-32,1,0.9,0.01970375970322048,0.01970375970322048,0.001872487641584361,0.0018724876415843596,0.019643770921585375,0.019643770921585372,4.0966932864979406e-33,0.9014164502593311,0.901416450259331,93.15053763440861,4.0966932864979406e-33
10,500,0,0.8,2,5350,0.1591830849521542,0.8408169150533382,0.3,0.01883865235565414,0.01883865233381347,-0.005947244507289501,-0.005947226080190074,0.01867032698482144,0.01867032618993322,1.0985103315389568e-12,0.9055141650383327,0.9055141510955864,10.06,1.0985103315389568e-12
10,500,0,0.8,3,5368,0.13911728008313679,0.8608827199221235,0.3,0.036565595178943006,0.03656559575029074,9.811110512535572e-5,9.810453845153722e-5,0.03674991900398385,0.03674991748853781,1.052070689613758e-12,0.8163706523481504,0.8163706655393292,10.14,1.052070689613758e-12
10,500,0,0.95,2,5386,0.039772841357228333,0.960227158645413,0.3,0.019216228662713098,0.019216228670399495,-0.00147755818812551,-0.0014776243640474362,0.019338132424369565,0.019338132249744747,5.282587719056751e-13,0.9033874515951471,0.9033874582773065,11.01,5.282587719056751e-13
10,500,0,0.95,3,5404,0.034768015856952265,0.9652319841454498,0.3,0.03255390302427921,0.032553903040449805,-8.925595855037747e-4,-8.925691393123624e-4,0.032388725388665794,0.032388726434915346,4.803978191217215e-13,0.838340223022709,0.8383402200608839,10.97,4.803978191217215e-13
10,500,0,1,2,5422,3.603448503673529e-31,1,0.3,0.022284492554504435,0.022284492554504428,-0.0012784770660735957,-0.0012784770660735922,0.022581037776990318,0.022581037776990318,1.7470138867612788e-32,0.888444266772293,0.888444266772293,83.92,1.7470138867612788e-32
10,500,0,1,3,5440,1.4712124590988408e-31,1,0.3,0.03421929228854581,0.03421929228854581,-7.367554371242182e-4,-7.367554371242224e-4,0.03429775466567175,0.03429775466567175,8.209156674687558e-33,0.8296208445089811,0.8296208445089811,101.41,8.209156674687558e-33
10,500,0.5,0.8,2,5321.636363636364,0.1593567990477662,0.8407023730952923,0.6979797979797979,0.023503696598688537,0.023515559552632664,1.3564686472726354e-4,1.508812810900192e-4,0.023463263660224012,0.023478436811271368,1.1834428611684565e-5,0.882077141011682,0.8819807382248769,53.37373737373738,1.1834428611684565e-5
10,500,0.5,0.8,3,5374,0.1392046126945106,0.8610269204280823,0.688,0.028305822748754286,0.028303330266002406,0.005027638022402336,0.004806589001543949,0.028186014812226642,0.028176114204854934,4.630662451856508e-5,0.8589090885497356,0.8588707538035028,90.04,4.630662451856508e-5
10,500,0.5,0.95,2,5392,0.03985082807300067,0.9601633847259012,0.699,0.022667521706500996,0.022670381543357123,8.013061200346507e-6,1.60468300964162e-5,0.022849885791334547,0.022854094645076605,2.8425597803875844e-6,0.8864984749878524,0.8864936535615127,14.94,2.8425597803875844e-6
10,500,0.5,0.95,3,5410,0.03497643641439315,0.9651995719800376,0.6933333333333332,0.02934362455625428,0.02932011141069499,-0.00512270709351635,-0.0036753208510802112,0.029279950144924922,0.029210112883610428,0.001367903379965063,0.8537565794300138,0.8539687012968605,94.35,0.001367903379965063
