n_variables,s_size,p_sparse,VAFx,n_components,Dataset,Loss,FEV,Recovery_Rate,MSE_W,MSE_P,Bias_W,Bias_P,Var_W,Var_P,msd_W_P,W_Corr,P_Corr,Iterations,MSE_W_P
100,100,0.8,0.95,2,5396,0.153040552932164,0.9074423301186695,0.9016,0.003624231166145219,0.002489544808604516,0.001015310580681399,4.4960027225914186e-4,0.0036250970765849583,0.0024893620652557736,0.0014095853023621905,0.818476683025896,0.884515805750295,31.9,0.0014095853023621905
100,100,0.8,0.95,3,5414,0.16374625883789637,0.9021618399273849,0.8557333333333333,0.005637737522487544,0.0040373571717860915,2.184765268919756e-4,-1.636551162188718e-4,0.005639464791381046,0.004040175908421882,0.0015845067558945207,0.7181555375884443,0.8125515278908408,39.14,0.0015845067558945207
100,100,0.8,1,2,5432,0.10935295410238094,0.9548433747246702,0.897,0.0037287882270065575,0.002445867095874449,5.147287238709099e-4,3.5603965101084625e-4,0.0037249300477662363,0.002442521200378529,0.0014842534156578387,0.8136386889320196,0.8872323788687836,33.89,0.0014842534156578387
100,100,0.8,1,3,5450,0.11779177473304378,0.9504603490994102,0.8650666666666667,0.0052008403114090634,0.003646162482272783,5.897344604819591e-4,4.91244837399015e-4,0.005193343265436521,0.0036406809641711642,0.0014983102512539028,0.7400627956311083,0.8315320755532062,43.65,0.0014983102512539028
100,500,0,0.8,2,5351,0.1952154816006895,0.80478451840492,1,4.529584472327531e-4,4.5295846245904995e-4,2.676166947211556e-4,2.6761588920161557e-4,4.5181250457399706e-4,4.5181251920354756e-4,1.1219036087414666e-13,0.9773515301331994,0.977351529404604,10,1.1219036087414666e-13
100,500,0,0.8,3,5369,0.1927861884252897,0.8072138115806247,1,8.270635123802807e-4,8.270635095507613e-4,-2.161728704860432e-4,-2.1617242937736988e-4,8.275903577207415e-4,8.275903573966787e-4,1.1828829979386832e-13,0.9586632769935458,0.9586632771087039,10,1.1828829979386832e-13
100,500,0,0.95,2,5387,0.048815512904948864,0.9511844870972335,1,1.707958186084506e-4,1.7079582325974882e-4,-1.2763161250158082e-4,-1.2763005239108214e-4,1.7120423459760864e-4,1.712042403368407e-4,4.36460691842165e-14,0.9914602143553863,0.9914602140924381,10.98,4.36460691842165e-14
100,500,0,0.95,3,5405,0.048211534197403046,0.9517884658051514,1,3.599881427224385e-4,3.5998814721500033e-4,-2.0877174778291554e-4,-2.0877225718283907e-4,3.594782735716957e-4,3.5947828119493587e-4,5.1088791694115066e-14,0.9819971490242976,0.9819971486634532,10.92,5.1088791694115066e-14
100,500,0,1,2,5423,3.5990159093622437e-31,1,1,4.533274109904759e-8,4.5332741099048e-8,-3.1875096389475946e-7,-3.187509638969284e-7,4.538911785511193e-8,4.5389117855112296e-8,1.69902308629409e-33,0.9999977330866915,0.9999977330866915,101.77,1.69902308629409e-33
100,500,0,1,3,5441,2.84896168489993e-31,1,1,8.395334112570472e-8,8.39533411257027e-8,-7.128205961349512e-7,-7.128205961364101e-7,8.397278270072146e-8,8.397278270071944e-8,1.1279286370058591e-33,0.9999958005034165,0.9999958005034165,102,1.1279286370058591e-33
